toban,class_rank,entry_rate_1,entry_rate_2,entry_rate_3,entry_rate_4,entry_rate_5,entry_rate_6,win3_rate_1,win3_rate_2,win3_rate_3,win3_rate_4,win3_rate_5,win3_rate_6,avg_st_1,avg_st_2,avg_st_3,avg_st_4,avg_st_5,avg_st_6,start_order_1,start_order_2,start_order_3,start_order_4,start_order_5,start_order_6
4705,B1,12.1,17.2,21.2,16.2,14.1,19.2,58.3,29.4,47.6,37.5,14.3,5.3,0.17,0.16,0.15,0.15,0.19,0.18,3.6,3.6,2.6,3.1,3.8,4.3
4710,A1,22.2,13.2,20.1,13.2,15.3,16.0,96.9,57.9,72.4,57.9,77.3,39.1,0.13,0.15,0.15,0.13,0.14,0.15,2.9,2.9,3.3,2.9,2.5,3.1
4712,,,,,,,,,,,,,,,,,,,,,,,,,
4714,B1,13.4,19.6,19.6,18.6,19.6,9.3,84.6,63.2,47.4,44.4,31.6,11.1,0.16,0.17,0.15,0.16,0.18,0.17,2.9,3.1,3.1,4.0,3.6,4.4
4715,A1,23.3,19.2,13.3,12.5,14.2,17.5,78.6,78.3,75.0,60.0,47.1,23.8,0.11,0.13,0.13,0.1,0.12,0.12,2.2,2.3,2.9,2.1,2.5,2.4
4718,A2,21.1,12.2,18.7,17.9,14.6,15.4,84.6,60.0,56.5,59.1,55.6,26.3,0.14,0.15,0.15,0.14,0.14,0.15,3.2,3.2,3.3,3.2,3.5,3.8
4719,A1,22.2,17.8,15.6,16.3,15.6,12.6,90.0,87.5,52.4,45.5,42.9,47.1,0.12,0.12,0.13,0.14,0.16,0.12,3.1,3.3,3.0,3.8,2.9,3.3
4720,B1,18.5,19.8,16.0,17.3,16.0,12.3,73.3,62.5,38.5,50.0,30.8,10.0,0.17,0.19,0.23,0.18,0.18,0.18,3.4,3.9,4.2,3.2,3.1,3.9
4724,B2,9.1,18.2,15.9,13.6,20.5,22.7,50.0,25.0,14.3,16.7,22.2,20.0,0.19,0.21,0.16,0.2,0.21,0.22,4.3,4.5,3.6,4.0,4.8,5.2
4725,B1,12.7,19.6,19.6,9.8,20.6,17.6,69.2,35.0,40.0,30.0,33.3,50.0,0.19,0.24,0.17,0.2,0.2,0.22,3.6,4.8,3.4,3.6,4.1,4.8
4727,B1,13.9,15.8,18.8,16.8,18.8,15.8,50.0,68.8,42.1,58.8,42.1,12.5,0.17,0.16,0.12,0.12,0.16,0.14,3.4,3.4,2.5,2.8,2.9,2.9
4728,B1,15.5,18.1,17.2,13.8,20.7,14.7,94.4,52.4,45.0,37.5,25.0,23.5,0.16,0.17,0.18,0.18,0.18,0.18,3.0,3.7,3.5,3.6,3.1,4.2
4729,B2,8.2,8.2,10.2,14.3,20.4,38.8,75.0,50.0,80.0,42.9,80.0,21.1,0.17,0.14,0.18,0.15,0.19,0.25,3.3,3.3,3.0,3.7,4.0,5.1
4730,A2,14.1,21.2,21.2,17.6,16.5,9.4,75.0,66.7,55.6,53.3,50.0,25.0,0.15,0.15,0.13,0.19,0.18,0.23,2.1,3.3,2.6,4.3,3.7,4.8
4732,A1,19.4,13.7,20.9,19.4,18.0,8.6,85.2,57.9,62.1,63.0,56.0,25.0,0.11,0.11,0.11,0.09,0.11,0.13,1.6,2.4,2.3,2.2,2.5,2.4
4733,B1,15.7,19.1,15.7,14.6,18.0,16.9,78.6,47.1,64.3,53.8,25.0,20.0,0.14,0.16,0.17,0.16,0.12,0.15,2.4,3.2,2.7,3.2,2.4,2.9
4734,A1,21.1,13.8,17.9,13.0,18.7,15.4,80.8,82.4,77.3,75.0,60.9,42.1,0.14,0.15,0.16,0.15,0.16,0.16,3.5,2.8,3.1,3.2,3.0,3.8
4735,B1,14.4,18.0,20.7,18.0,11.7,17.1,75.0,35.0,43.5,65.0,23.1,10.5,0.15,0.19,0.11,0.14,0.16,0.14,2.9,3.5,1.8,2.8,3.3,3.1
4736,A1,19.2,15.2,10.4,23.2,18.4,13.6,100.0,84.2,76.9,69.0,65.2,29.4,0.12,0.11,0.1,0.11,0.13,0.15,2.3,2.2,2.1,1.9,2.7,4.0
4738,A2,21.3,15.7,20.5,17.3,15.7,9.4,92.6,50.0,65.4,54.5,35.0,25.0,0.15,0.18,0.17,0.16,0.15,0.16,2.5,3.3,3.3,3.1,3.1,4.0
4740,B1,12.3,18.4,18.4,18.4,18.4,14.0,71.4,47.6,57.1,57.1,19.0,12.5,0.15,0.17,0.16,0.18,0.17,0.21,1.9,3.3,2.9,4.2,4.0,4.8
4742,,,,,,,,,,,,,,,,,,,,,,,,,
4743,A1,19.5,18.0,17.2,17.2,16.4,11.7,84.0,69.6,100.0,54.5,33.3,33.3,0.15,0.15,0.14,0.16,0.16,0.15,2.6,3.5,2.6,3.1,3.1,4.7
4744,B1,11.1,21.0,18.5,14.8,23.5,11.1,55.6,70.6,40.0,66.7,31.6,0.0,0.25,0.19,0.24,0.2,0.2,0.28,4.4,4.2,4.8,4.7,4.1,5.2
4747,B1,12.5,20.5,18.8,15.2,17.0,16.1,64.3,43.5,42.9,41.2,21.1,5.6,0.18,0.12,0.16,0.14,0.19,0.21,3.6,2.3,3.3,3.1,3.2,4.2
4748,A1,21.9,17.5,16.8,13.9,15.3,14.6,93.3,87.5,60.9,68.4,33.3,45.0,0.13,0.13,0.17,0.11,0.12,0.13,2.3,2.8,3.1,2.0,2.3,2.4
4752,B1,11.5,22.3,15.4,21.5,18.5,10.8,53.3,41.4,55.0,39.3,37.5,7.1,0.16,0.16,0.19,0.17,0.18,0.18,3.1,3.5,3.2,3.3,3.8,3.8
4753,B1,14.1,18.2,17.2,19.2,16.2,15.2,71.4,66.7,47.1,52.6,37.5,13.3,0.16,0.17,0.14,0.14,0.12,0.15,3.1,3.2,2.7,2.4,2.1,2.6
4754,A1,22.3,15.1,15.1,15.8,15.1,16.5,80.6,61.9,81.0,68.2,38.1,39.1,0.15,0.16,0.15,0.14,0.16,0.18,3.0,3.1,2.9,2.6,3.4,3.9
4758,A2,15.1,17.2,14.0,19.4,19.4,15.1,85.7,81.2,76.9,61.1,50.0,28.6,0.1,0.14,0.11,0.16,0.15,0.19,2.0,2.7,3.2,3.6,3.7,4.6
4759,A1,19.5,15.0,18.6,13.3,14.2,19.5,100.0,82.4,66.7,86.7,56.2,54.5,0.12,0.15,0.13,0.17,0.16,0.18,2.5,3.3,3.2,3.5,3.5,3.5
4760,A1,21.9,14.8,16.4,14.8,19.5,12.5,85.7,68.4,76.2,63.2,64.0,25.0,0.15,0.15,0.14,0.13,0.13,0.13,3.5,3.4,3.0,2.4,2.6,3.8
4761,A2,16.8,18.3,19.1,17.6,13.7,14.5,81.8,45.8,76.0,60.9,38.9,31.6,0.13,0.15,0.12,0.14,0.11,0.15,2.3,3.3,2.2,2.9,1.9,2.7
4765,B1,12.8,17.0,19.1,18.1,22.3,10.6,83.3,75.0,61.1,35.3,47.6,10.0,0.12,0.14,0.14,0.11,0.11,0.12,2.1,2.4,2.4,2.1,1.9,2.5
4766,B1,14.5,17.1,13.2,17.1,18.4,19.7,63.6,38.5,30.0,30.8,21.4,0.0,0.2,0.13,0.16,0.15,0.19,0.2,3.2,2.7,3.3,2.4,3.1,4.3
4769,A2,15.3,18.7,16.7,18.0,16.0,15.3,95.7,60.7,52.0,66.7,45.8,43.5,0.1,0.13,0.12,0.12,0.12,0.12,1.7,2.8,1.7,2.2,2.5,2.4
4771,A1,24.1,13.1,16.8,16.8,15.3,13.9,93.9,77.8,69.6,60.9,38.1,31.6,0.15,0.14,0.14,0.16,0.16,0.14,2.4,3.1,2.9,3.5,3.4,3.1
4772,A1,23.4,12.9,15.3,16.9,13.7,17.7,89.7,75.0,68.4,81.0,58.8,27.3,0.09,0.13,0.12,0.12,0.1,0.11,1.5,1.8,2.1,2.0,2.2,2.3
4773,A2,21.2,18.5,17.8,13.0,13.7,15.8,80.6,59.3,57.7,42.1,45.0,21.7,0.17,0.19,0.18,0.22,0.18,0.2,2.9,4.0,3.7,4.4,3.4,4.2
4775,A2,19.8,17.4,15.1,16.3,17.4,14.0,94.1,66.7,46.2,64.3,40.0,25.0,0.15,0.14,0.11,0.15,0.16,0.19,2.1,2.5,2.1,2.8,3.1,4.1
4776,A1,23.2,15.9,15.2,15.2,13.9,16.6,97.1,79.2,56.5,52.2,76.2,52.0,0.13,0.15,0.15,0.15,0.15,0.16,2.4,2.8,3.0,3.3,3.1,3.9
4778,B1,17.2,19.4,14.0,12.9,18.3,18.3,50.0,50.0,61.5,50.0,35.3,23.5,0.13,0.17,0.18,0.18,0.16,0.18,2.5,3.5,3.3,3.0,3.4,4.2
4779,B1,14.3,15.2,19.0,19.0,15.2,17.1,73.3,43.8,45.0,20.0,31.2,27.8,0.14,0.18,0.15,0.14,0.15,0.19,3.3,4.3,3.3,3.6,3.0,4.1
4780,,,,,,,,,,,,,,,,,,,,,,,,,
4781,B2,13.8,15.4,16.9,18.5,20.0,15.4,88.9,60.0,36.4,50.0,53.8,30.0,0.13,0.12,0.1,0.17,0.15,0.18,2.3,2.3,1.4,3.5,2.8,3.7
4782,B1,14.5,9.6,20.5,16.9,22.9,15.7,75.0,50.0,41.2,28.6,36.8,15.4,0.15,0.17,0.17,0.16,0.19,0.25,2.4,3.6,2.9,3.0,4.2,4.8
4783,,,,,,,,,,,,,,,,,,,,,,,,,
4784,B1,11.8,20.0,21.2,12.9,23.5,10.6,60.0,64.7,61.1,9.1,30.0,0.0,0.14,0.16,0.19,0.18,0.18,0.19,3.3,4.0,3.8,3.5,4.2,4.2
4786,A1,22.3,16.5,16.5,15.7,14.0,14.9,88.9,85.0,75.0,57.9,29.4,11.1,0.14,0.14,0.14,0.12,0.14,0.12,2.3,2.8,3.2,2.6,2.6,3.0
4787,A1,20.1,14.4,17.3,18.7,15.1,14.4,89.3,75.0,66.7,50.0,47.6,60.0,0.12,0.13,0.13,0.13,0.14,0.15,2.0,2.9,3.2,2.8,2.8,3.2
4788,A2,19.1,17.7,17.7,14.9,17.7,12.8,88.9,60.0,64.0,38.1,44.0,27.8,0.14,0.15,0.14,0.15,0.15,0.17,2.7,3.0,2.9,3.1,3.2,4.1
4789,A2,14.1,16.3,20.7,20.7,17.4,10.9,84.6,66.7,63.2,63.2,43.8,10.0,0.13,0.17,0.18,0.17,0.17,0.18,2.8,3.0,2.9,3.4,3.3,3.9
4790,A2,20.5,15.7,15.7,18.9,13.4,15.7,88.5,60.0,65.0,54.2,47.1,30.0,0.15,0.18,0.14,0.16,0.17,0.19,2.7,3.5,3.1,3.6,2.5,4.0
4791,A2,19.1,17.4,14.8,18.3,15.7,14.8,77.3,65.0,88.2,47.6,50.0,47.1,0.14,0.15,0.17,0.16,0.19,0.22,2.4,2.5,3.2,2.7,3.4,4.4
4792,A2,17.5,12.5,18.8,25.0,17.5,8.8,85.7,50.0,53.3,60.0,35.7,28.6,0.12,0.16,0.16,0.18,0.18,0.13,2.1,2.8,2.9,3.4,3.8,2.8
4793,A2,17.0,16.3,18.5,13.3,20.0,14.8,73.9,68.2,68.0,61.1,51.9,20.0,0.14,0.13,0.14,0.15,0.14,0.13,2.6,2.4,2.6,3.5,2.6,3.9
4794,A1,19.8,16.0,22.1,13.7,16.8,11.5,96.2,90.5,65.5,66.7,59.1,46.7,0.13,0.15,0.13,0.14,0.11,0.13,2.0,2.7,2.6,2.5,2.4,3.1
4798,A1,21.2,17.4,15.9,12.1,16.7,16.7,92.9,78.3,81.0,68.8,45.5,40.9,0.12,0.12,0.13,0.13,0.13,0.15,2.3,2.8,2.2,2.4,2.4,3.2
4800,,,,,,,,,,,,,,,,,,,,,,,,,
4803,B1,10.3,20.6,17.5,17.5,17.5,16.5,60.0,20.0,11.8,47.1,5.9,6.2,0.14,0.22,0.18,0.18,0.17,0.23,2.9,4.2,4.2,3.8,3.8,5.2
4804,A1,20.6,14.7,19.6,17.6,15.7,11.8,85.7,86.7,70.0,50.0,43.8,33.3,0.16,0.18,0.15,0.17,0.18,0.2,3.2,3.5,3.4,3.7,3.8,4.6
4808,A1,20.3,17.6,16.2,14.9,18.9,12.2,90.0,84.6,75.0,54.5,53.6,33.3,0.15,0.15,0.16,0.19,0.16,0.18,3.0,3.0,2.6,3.4,3.2,4.0
4811,B1,13.0,18.1,19.6,17.4,16.7,15.2,66.7,32.0,70.4,54.2,43.5,19.0,0.15,0.18,0.15,0.16,0.18,0.18,2.8,3.6,2.4,3.2,3.4,3.7
4812,A1,18.3,16.1,17.2,19.4,20.4,8.6,100.0,66.7,75.0,66.7,57.9,37.5,0.13,0.13,0.12,0.12,0.12,0.16,2.5,3.1,1.8,2.4,2.1,4.3
4813,B1,14.3,19.0,18.1,16.2,21.0,11.4,73.3,25.0,36.8,23.5,22.7,8.3,0.18,0.2,0.17,0.19,0.18,0.17,3.1,4.1,3.7,3.2,3.4,3.4
4816,A2,19.2,14.1,11.1,19.2,16.2,20.2,84.2,71.4,45.5,63.2,50.0,20.0,0.16,0.16,0.12,0.11,0.16,0.17,3.5,3.0,2.0,1.9,2.8,3.2
4817,A2,18.3,14.4,16.3,16.3,15.4,19.2,78.9,66.7,76.5,64.7,50.0,15.0,0.11,0.12,0.13,0.13,0.14,0.16,2.0,2.5,3.2,2.7,2.2,3.4
4819,A2,16.8,17.8,16.8,14.0,20.6,14.0,94.4,78.9,88.9,60.0,27.3,13.3,0.14,0.18,0.15,0.15,0.15,0.19,2.2,2.9,2.1,2.8,3.0,4.5
4821,B1,16.9,16.1,15.3,17.7,17.7,16.1,81.0,40.0,52.6,54.5,40.9,30.0,0.17,0.21,0.19,0.16,0.18,0.16,4.3,4.6,4.2,3.4,3.6,3.5
4823,A1,20.2,17.2,17.2,15.2,15.2,15.2,90.0,82.4,64.7,93.3,46.7,33.3,0.14,0.15,0.13,0.15,0.15,0.16,3.2,2.9,2.2,3.0,2.8,3.6
4826,A1,23.9,13.5,20.0,16.8,11.6,14.2,97.3,81.0,64.5,69.2,38.9,40.9,0.14,0.14,0.12,0.13,0.15,0.14,2.6,2.9,2.3,2.7,3.1,3.3
4828,A1,19.1,17.6,14.0,16.9,17.6,14.7,76.9,66.7,78.9,52.2,87.5,40.0,0.13,0.14,0.12,0.1,0.13,0.18,2.4,2.9,2.5,2.3,3.1,4.7
4831,A1,23.7,15.1,10.8,16.1,15.1,19.4,86.4,64.3,80.0,66.7,50.0,38.9,0.15,0.14,0.15,0.16,0.13,0.16,3.3,4.5,2.5,4.0,2.6,4.0
4832,A1,21.2,14.4,16.1,16.9,13.6,17.8,76.0,64.7,68.4,80.0,56.2,57.1,0.13,0.16,0.16,0.14,0.14,0.15,2.6,3.8,2.9,2.4,2.9,3.4
4836,B2,15.3,16.9,15.3,16.9,13.6,22.0,44.4,30.0,44.4,40.0,12.5,7.7,0.25,0.22,0.21,0.19,0.19,0.18,4.4,4.2,4.4,3.4,3.5,4.5
4837,B1,13.0,17.6,21.3,18.5,16.7,13.0,64.3,42.1,52.2,45.0,33.3,14.3,0.16,0.16,0.13,0.15,0.17,0.17,2.9,3.5,2.4,3.2,3.6,4.2
4840,B1,15.2,17.9,17.0,14.3,18.8,17.0,88.2,70.0,36.8,56.2,38.1,21.1,0.13,0.15,0.16,0.17,0.18,0.18,2.6,3.2,2.9,3.6,3.8,4.2
4842,A2,16.3,14.4,17.3,25.0,10.6,16.3,82.4,73.3,77.8,57.7,36.4,17.6,0.16,0.16,0.17,0.16,0.17,0.18,3.8,3.6,3.6,3.4,3.0,4.0
4843,B2,12.8,20.5,15.4,17.9,20.5,12.8,80.0,62.5,66.7,71.4,37.5,40.0,0.17,0.14,0.13,0.11,0.14,0.11,2.8,3.1,2.2,3.0,2.9,2.8
4844,B1,13.0,22.2,20.4,15.7,16.7,12.0,57.1,45.8,40.9,29.4,22.2,46.2,0.16,0.16,0.17,0.17,0.18,0.2,3.1,3.3,3.5,2.8,4.0,4.2
4846,B1,13.8,13.8,18.4,19.5,17.2,17.2,75.0,41.7,25.0,5.9,6.7,13.3,0.13,0.18,0.16,0.19,0.16,0.2,3.1,4.0,3.4,3.8,3.9,4.3
4847,A1,20.0,15.7,18.3,13.0,16.5,16.5,82.6,61.1,71.4,53.3,21.1,42.1,0.14,0.14,0.11,0.12,0.12,0.16,2.8,3.4,2.4,2.8,3.0,4.5
4848,A1,23.1,14.0,12.4,14.0,19.8,16.5,100.0,76.5,80.0,52.9,50.0,55.0,0.13,0.14,0.15,0.16,0.15,0.17,3.1,3.1,3.3,3.4,3.3,3.7
4850,A1,20.0,17.8,11.1,17.8,15.6,17.8,83.3,81.2,60.0,75.0,57.1,50.0,0.14,0.12,0.12,0.1,0.11,0.14,2.6,2.3,2.7,1.5,2.6,2.6
4851,A1,18.1,18.9,16.5,15.7,18.9,11.8,91.3,70.8,57.1,70.0,70.8,40.0,0.14,0.13,0.15,0.14,0.13,0.13,3.2,3.4,3.3,3.3,3.4,3.1
4852,A1,20.8,14.4,16.8,16.0,16.0,16.0,84.6,61.1,76.2,70.0,45.0,55.0,0.16,0.12,0.13,0.16,0.16,0.17,2.7,2.8,2.7,3.1,3.3,4.3
4853,B2,13.1,21.3,18.0,21.3,16.4,9.8,75.0,46.2,45.5,46.2,30.0,16.7,0.22,0.18,0.17,0.2,0.15,0.21,3.1,3.9,3.5,4.8,3.2,4.7
4855,,,,,,,,,,,,,,,,,,,,,,,,,
4856,A1,22.9,13.4,15.9,15.9,17.8,14.0,86.1,76.2,68.0,60.0,50.0,27.3,0.14,0.16,0.13,0.12,0.15,0.13,2.9,3.4,3.3,2.7,3.0,3.1
4857,A1,16.5,14.7,18.3,10.1,22.0,18.3,94.4,93.8,80.0,63.6,45.8,25.0,0.15,0.14,0.16,0.16,0.17,0.19,3.2,2.9,2.8,3.5,3.9,4.6
4861,B1,15.0,13.1,13.1,15.9,14.0,29.0,68.8,64.3,50.0,64.7,40.0,22.6,0.18,0.19,0.2,0.19,0.17,0.18,3.3,4.0,4.3,3.8,4.0,3.8
4865,B1,12.5,23.9,21.6,15.9,10.2,15.9,72.7,33.3,42.1,35.7,11.1,14.3,0.16,0.18,0.18,0.18,0.14,0.17,2.8,3.9,3.7,3.5,2.8,3.4
4866,B1,12.1,17.2,18.2,18.2,17.2,17.2,83.3,41.2,66.7,38.9,23.5,5.9,0.15,0.18,0.14,0.16,0.16,0.19,2.3,4.1,1.9,3.4,3.6,4.2
4871,B1,13.4,19.6,19.6,15.5,19.6,12.4,69.2,57.9,63.2,40.0,36.8,16.7,0.15,0.16,0.15,0.18,0.21,0.18,3.2,3.5,3.0,3.6,4.0,4.8
4873,A2,22.4,19.0,13.8,20.7,14.7,9.5,92.3,72.7,62.5,50.0,41.2,9.1,0.18,0.16,0.18,0.19,0.2,0.21,3.4,3.8,3.9,4.3,4.5,5.2
4875,B1,13.1,20.6,16.8,17.8,15.9,15.9,64.3,50.0,55.6,36.8,41.2,11.8,0.14,0.17,0.15,0.17,0.21,0.24,2.9,3.3,2.7,3.2,3.8,4.9
4876,B1,15.1,17.9,19.8,15.1,18.9,13.2,75.0,63.2,47.6,43.8,25.0,7.1,0.15,0.17,0.2,0.19,0.17,0.18,3.8,3.3,3.9,3.6,3.6,4.4
4877,A1,20.0,16.0,15.2,15.2,16.8,16.8,96.0,70.0,73.7,78.9,57.1,28.6,0.14,0.09,0.14,0.12,0.14,0.12,2.2,1.9,2.6,2.1,2.4,2.2
4878,B1,16.2,17.6,16.2,21.6,14.9,13.5,75.0,38.5,66.7,43.8,27.3,20.0,0.18,0.17,0.16,0.15,0.19,0.16,3.3,3.6,3.2,3.3,3.4,3.0
4879,B1,16.0,16.8,16.8,15.1,15.1,20.2,57.9,45.0,50.0,55.6,27.8,12.5,0.16,0.18,0.15,0.15,0.13,0.2,3.4,3.8,3.0,2.6,2.8,3.7
4880,B1,15.6,12.5,10.4,14.6,24.0,22.9,66.7,58.3,80.0,50.0,34.8,36.4,0.16,0.17,0.18,0.16,0.16,0.18,3.7,3.1,4.1,3.4,3.7,4.0
4881,,,,,,,,,,,,,,,,,,,,,,,,,
4882,B1,13.0,20.7,22.8,10.9,21.7,10.9,41.7,36.8,47.6,40.0,25.0,20.0,0.25,0.21,0.18,0.2,0.2,0.16,4.4,4.4,3.8,3.7,4.4,4.2
4883,B1,18.6,16.3,17.4,16.3,22.1,9.3,81.2,42.9,53.3,28.6,42.1,75.0,0.15,0.2,0.16,0.16,0.15,0.2,2.9,4.4,3.0,2.8,3.6,3.4
4887,B1,17.3,15.0,17.3,15.7,20.5,14.2,72.7,63.2,50.0,40.0,30.8,22.2,0.16,0.18,0.13,0.14,0.14,0.16,2.8,2.3,2.6,2.2,2.9,3.6
4889,B1,16.7,15.5,20.2,14.3,17.9,15.5,78.6,38.5,47.1,58.3,26.7,7.7,0.15,0.18,0.16,0.15,0.14,0.15,3.8,3.2,2.9,3.2,2.4,3.0
4890,B1,14.4,15.9,18.2,17.4,17.4,16.7,73.7,66.7,50.0,39.1,43.5,31.8,0.13,0.12,0.16,0.11,0.12,0.13,2.5,2.5,3.7,2.3,2.1,2.7
4892,B1,15.3,18.4,16.3,17.3,17.3,15.3,73.3,50.0,68.8,52.9,41.2,13.3,0.17,0.2,0.18,0.17,0.18,0.2,3.8,4.4,3.7,3.5,3.2,5.3
4893,B1,13.3,18.9,20.0,18.9,12.2,16.7,91.7,64.7,33.3,47.1,45.5,20.0,0.17,0.18,0.17,0.17,0.13,0.17,3.1,3.7,2.4,2.7,2.5,3.2
4894,B1,12.0,17.6,15.7,21.3,20.4,13.0,84.6,31.6,29.4,43.5,18.2,0.0,0.2,0.19,0.2,0.24,0.23,0.29,4.2,4.8,4.5,4.5,4.9,5.4
4895,B1,15.2,15.2,18.4,19.2,20.0,12.0,73.7,31.6,56.5,37.5,52.0,20.0,0.15,0.18,0.14,0.17,0.15,0.14,3.1,3.4,2.7,3.2,3.3,2.8
4896,B1,14.2,16.5,20.5,15.0,16.5,17.3,83.3,38.1,53.8,21.1,33.3,4.5,0.17,0.2,0.19,0.18,0.17,0.21,3.4,4.2,3.6,3.5,3.7,5.2
4898,B1,14.7,18.9,13.7,15.8,17.9,18.9,64.3,38.9,7.7,46.7,35.3,22.2,0.17,0.13,0.15,0.13,0.14,0.21,3.6,1.5,2.8,2.2,2.4,4.5
4899,B1,11.8,20.6,19.6,18.6,17.6,11.8,75.0,38.1,45.0,36.8,16.7,16.7,0.14,0.17,0.14,0.15,0.15,0.15,2.9,3.2,3.1,3.3,3.3,2.6
4902,B1,13.3,18.0,15.6,21.1,20.3,11.7,64.7,56.5,45.0,48.1,42.3,6.7,0.16,0.19,0.17,0.16,0.17,0.19,2.9,4.1,3.2,3.3,3.5,4.3
4903,A1,18.9,18.9,18.2,15.5,14.2,14.2,82.1,75.0,81.5,56.5,52.4,38.1,0.16,0.13,0.16,0.15,0.15,0.17,2.5,2.8,2.9,2.6,2.7,3.0
4904,A2,13.7,17.6,17.6,18.6,18.6,13.7,71.4,66.7,66.7,47.4,31.6,35.7,0.15,0.16,0.16,0.17,0.18,0.18,3.6,3.3,3.2,3.3,3.8,4.4
4905,B1,12.6,23.2,14.7,12.6,21.1,15.8,58.3,36.4,28.6,41.7,15.0,13.3,0.17,0.16,0.16,0.18,0.19,0.18,3.3,3.6,3.1,4.0,4.1,4.4
4908,A1,25.2,16.8,19.1,16.0,10.7,12.2,97.0,86.4,72.0,71.4,57.1,56.2,0.12,0.14,0.13,0.14,0.13,0.17,2.3,3.1,2.5,2.6,3.6,3.1
4911,B1,11.9,19.0,15.5,17.9,19.0,16.7,70.0,37.5,69.2,40.0,31.2,14.3,0.17,0.16,0.13,0.15,0.1,0.13,4.6,3.3,2.4,2.8,2.3,2.6
4913,,,,,,,,,,,,,,,,,,,,,,,,,
4917,B1,14.0,15.0,22.4,19.6,15.9,13.1,80.0,56.2,50.0,33.3,5.9,14.3,0.21,0.17,0.16,0.19,0.15,0.14,4.1,4.4,3.5,3.0,2.9,3.1
4918,B1,11.0,17.3,18.1,20.5,22.8,10.2,78.6,63.6,52.2,46.2,37.9,15.4,0.13,0.17,0.15,0.14,0.15,0.18,2.9,3.3,2.6,2.2,3.1,4.1
4919,B1,14.9,15.8,21.1,13.2,18.4,16.7,88.2,55.6,45.8,60.0,42.9,42.1,0.14,0.14,0.13,0.12,0.12,0.17,2.1,2.3,2.2,1.9,2.2,3.6
4927,A2,19.5,19.5,17.9,13.8,17.1,12.2,79.2,54.2,59.1,58.8,42.9,20.0,0.17,0.16,0.16,0.14,0.15,0.19,3.1,3.7,2.9,2.9,3.0,4.1
4928,A1,22.7,11.7,21.9,17.2,14.1,12.5,96.6,73.3,75.0,86.4,55.6,43.8,0.15,0.15,0.13,0.15,0.14,0.15,2.6,2.9,2.5,2.5,3.4,3.4
4930,A2,12.7,16.9,18.6,17.8,14.4,19.5,86.7,70.0,63.6,61.9,58.8,30.4,0.13,0.15,0.16,0.11,0.13,0.17,2.7,3.6,2.8,2.3,2.8,3.4
4931,A1,21.4,20.0,13.8,17.2,14.5,13.1,87.1,75.9,65.0,60.0,57.1,42.1,0.11,0.14,0.15,0.14,0.16,0.17,2.2,3.2,3.1,2.7,3.7,4.4
4932,A1,22.6,18.5,12.9,16.1,15.3,14.5,92.9,52.2,62.5,65.0,42.1,33.3,0.13,0.17,0.13,0.15,0.14,0.15,3.2,3.5,3.1,3.8,3.6,3.9
4933,A1,21.3,18.0,16.4,17.2,16.4,10.7,92.3,72.7,80.0,57.1,65.0,53.8,0.11,0.15,0.12,0.14,0.12,0.17,2.6,3.2,2.2,2.6,2.7,4.4
4938,A1,18.5,18.5,19.3,14.3,15.1,14.3,90.9,72.7,69.6,64.7,55.6,23.5,0.13,0.15,0.15,0.15,0.16,0.16,2.9,3.2,3.3,3.2,3.2,3.6
4939,A1,27.1,18.6,11.0,10.2,15.3,17.8,93.8,54.5,76.9,83.3,55.6,66.7,0.12,0.16,0.14,0.12,0.14,0.15,2.3,3.5,2.6,2.4,2.8,2.8
4941,B1,7.6,20.3,16.5,20.3,24.1,11.4,66.7,56.2,53.8,12.5,26.3,11.1,0.21,0.22,0.21,0.25,0.22,0.21,4.4,4.9,4.1,5.4,4.5,5.0
4942,A2,12.9,17.2,17.2,21.5,16.1,15.1,83.3,87.5,50.0,55.0,60.0,35.7,0.17,0.13,0.17,0.12,0.12,0.14,3.8,3.4,2.8,2.3,2.1,2.9
4943,B1,13.1,18.7,19.6,15.9,15.0,17.8,50.0,55.0,33.3,58.8,50.0,5.3,0.15,0.14,0.11,0.12,0.14,0.2,3.9,2.8,2.0,2.8,2.5,3.6
4945,B1,12.7,17.6,13.7,25.5,15.7,14.7,38.5,22.2,50.0,34.6,37.5,6.7,0.18,0.19,0.2,0.2,0.21,0.18,3.9,4.1,4.4,4.1,4.1,4.5
4947,B1,12.0,18.5,18.5,19.4,16.7,14.8,69.2,65.0,50.0,14.3,38.9,43.8,0.21,0.23,0.2,0.18,0.16,0.16,4.1,5.0,4.1,3.8,3.4,3.1
4948,B1,17.1,17.9,16.2,15.4,17.9,15.4,85.0,71.4,47.4,61.1,19.0,33.3,0.14,0.15,0.13,0.13,0.15,0.15,2.6,3.0,2.7,2.6,3.5,3.4
4949,A1,22.3,18.0,15.8,16.5,15.8,11.5,96.8,68.0,81.8,82.6,59.1,56.2,0.14,0.16,0.17,0.16,0.13,0.16,2.9,3.4,2.8,2.9,3.1,3.4
4950,A2,16.8,15.9,15.9,16.8,23.9,10.6,84.2,61.1,77.8,42.1,37.0,33.3,0.17,0.16,0.17,0.17,0.16,0.19,4.0,3.8,3.6,3.4,3.1,4.0
4951,B1,17.5,12.6,15.5,20.4,20.4,13.6,66.7,46.2,68.8,47.6,38.1,14.3,0.15,0.14,0.16,0.14,0.12,0.18,2.7,3.0,3.1,2.6,2.2,3.7
